,Year,DOY,EST,Global Horizontal [W/m^2],Air Temperature [deg C],Est Pressure [mBar],CR800 Temp [deg C]
0,2018,3,829,21.9181,-6.769,1084,-7.928
0,2018,3,830,21.9073,-6.738,1084,-7.928
0,2018,3,831,22.4424,-6.718,1084,-7.909
0,2018,3,832,23.0654,-6.693,1083,-7.905
0,2018,3,833,23.0634,-6.678,1083,-7.905
0,2018,3,834,23.3404,-6.664,1083,-7.888
0,2018,3,835,22.794,-6.648,1083,-7.883
0,2018,3,836,23.2677,-6.644,1083,-7.883
0,2018,3,837,23.1602,-6.637,1083,-7.873
0,2018,3,838,22.6537,-6.62,1083,-7.86
0,2018,3,839,22.6878,-6.614,1083,-7.858
0,2018,3,840,22.3242,-6.615,1083,-7.838
0,2018,3,841,22.2633,-6.607,1083,-7.838
0,2018,3,842,22.2129,-6.592,1083,-7.824
0,2018,3,843,22.1728,-6.562,1083,-7.815
0,2018,3,844,22.1432,-6.538,1083,-7.798
0,2018,3,845,22.1246,-6.526,1083,-7.795
0,2018,3,846,22.1403,-6.521,1083,-7.783
0,2018,3,847,21.5491,-6.506,1083,-7.772
0,2018,3,848,21.5331,-6.5,1083,-7.751
0,2018,3,849,21.5736,-6.493,1083,-7.744
0,2018,3,850,22.0775,-6.473,1083,-7.727
0,2018,3,851,22.7561,-6.449,1082,-7.708
0,2018,3,852,23.902,-6.441,1082,-7.704
0,2018,3,853,25.1669,-6.425,1082,-7.685
0,2018,3,854,26.6092,-6.397,1082,-7.665
0,2018,3,855,28.5812,-6.366,1082,-7.657
0,2018,3,856,30.9091,-6.353,1082,-7.639
0,2018,3,857,33.4171,-6.328,1082,-7.618
0,2018,3,858,35.6941,-6.295,1082,-7.612
0,2018,3,859,37.5621,-6.256,1082,-7.594
0,2018,3,900,39.432,-6.215,1081,-7.575
0,2018,3,901,41.2444,-6.179,1081,-7.56
0,2018,3,902,43.3529,-6.136,1081,-7.537
0,2018,3,903,45.2866,-6.142,1081,-7.526
0,2018,3,904,46.6292,-6.151,1081,-7.505
0,2018,3,905,47.6153,-6.143,1081,-7.487
0,2018,3,906,47.6522,-6.155,1081,-7.47
0,2018,3,907,48.1005,-6.152,1081,-7.449
0,2018,3,908,48.427,-6.137,1081,-7.432
0,2018,3,909,48.5722,-6.112,1081,-7.41
0,2018,3,910,49.0703,-6.079,1081,-7.393
0,2018,3,911,48.9131,-6.081,1081,-7.365
0,2018,3,912,48.5157,-6.118,1081,-7.348
0,2018,3,913,47.9341,-6.091,1081,-7.325
0,2018,3,914,47.4672,-6.032,1081,-7.302
0,2018,3,915,46.9383,-5.998,1081,-7.278
0,2018,3,916,46.3471,-5.987,1081,-7.26
0,2018,3,917,45.7525,-5.963,1080,-7.237
0,2018,3,918,45.6898,-5.932,1080,-7.214
0,2018,3,919,45.684,-5.917,1080,-7.19
0,2018,3,920,45.675,-5.894,1080,-7.169
0,2018,3,921,46.0793,-5.879,1080,-7.147
0,2018,3,922,46.4808,-5.887,1080,-7.128
0,2018,3,923,46.8191,-5.877,1080,-7.104
0,2018,3,924,47.5699,-5.864,1080,-7.083
0,2018,3,925,49.2749,-5.841,1080,-7.062
0,2018,3,926,51.9344,-5.854,1080,-7.04
0,2018,3,927,55.4813,-5.834,1080,-7.016
0,2018,3,928,59.3824,-5.809,1080,-6.995
0,2018,3,929,63.2215,-5.758,1080,-6.971
0,2018,3,930,66.5847,-5.706,1079,-6.95
0,2018,3,931,68.9993,-5.678,1079,-6.922
0,2018,3,932,71.6502,-5.66,1079,-6.901
0,2018,3,933,74.8947,-5.7,1079,-6.863
0,2018,3,934,78.9047,-5.677,1079,-6.83
0,2018,3,935,82.9706,-5.615,1079,-6.8
0,2018,3,936,86.3842,-5.556,1079,-6.773
0,2018,3,937,89.8592,-5.571,1079,-6.746
0,2018,3,938,93.5673,-5.559,1079,-6.715
0,2018,3,939,97.6877,-5.529,1079,-6.689
0,2018,3,940,101.628,-5.485,1079,-6.656
0,2018,3,941,105.683,-5.412,1078,-6.624
0,2018,3,942,110.327,-5.34,1078,-6.596
0,2018,3,943,115.5,-5.257,1078,-6.564
0,2018,3,944,119.608,-5.184,1077,-6.527
0,2018,3,945,121.769,-5.137,1077,-6.496
0,2018,3,946,122.629,-5.077,1077,-6.456
0,2018,3,947,122.606,-5.048,1077,-6.423
0,2018,3,948,122.818,-5.006,1077,-6.382
0,2018,3,949,123.5,-4.937,1076,-6.346
0,2018,3,950,124.89,-4.869,1076,-6.308
0,2018,3,951,126.516,-4.8,1076,-6.266
0,2018,3,952,127.379,-4.782,1076,-6.227
0,2018,3,953,126.945,-4.773,1076,-6.191
0,2018,3,954,126.685,-4.722,1075,-6.149
0,2018,3,955,126.66,-4.66,1075,-6.103
0,2018,3,956,126.754,-4.61,1075,-6.063
0,2018,3,957,126.613,-4.558,1075,-6.022
0,2018,3,958,126.596,-4.587,1075,-5.983
0,2018,3,959,127.107,-4.602,1075,-5.94
0,2018,3,1000,127.967,-4.556,1075,-5.901
0,2018,3,1001,128.944,-4.501,1075,-5.859
0,2018,3,1002,128.746,-4.468,1074,-5.82
0,2018,3,1003,129.664,-4.406,1074,-5.779
0,2018,3,1004,131.29,-4.379,1074,-5.729
0,2018,3,1005,129.508,-4.391,1074,-5.673
0,2018,3,1006,128.427,-4.349,1074,-5.633
0,2018,3,1007,129.465,-4.316,1074,-5.593
0,2018,3,1008,131.912,-4.269,1074,-5.551
0,2018,3,1009,133.595,-4.23,1074,-5.511
0,2018,3,1010,131.402,-4.217,1073,-5.472
0,2018,3,1011,129.799,-4.252,1074,-5.433
0,2018,3,1012,130.663,-4.255,1074,-5.393
0,2018,3,1013,133.352,-4.318,1074,-5.359
0,2018,3,1014,130.222,-4.336,1074,-5.32
0,2018,3,1015,127.208,-4.317,1074,-5.285
0,2018,3,1016,125.309,-4.273,1074,-5.249
0,2018,3,1017,124.177,-4.276,1074,-5.206
0,2018,3,1018,124.04,-4.232,1074,-5.169
0,2018,3,1019,123.374,-4.167,1073,-5.134
0,2018,3,1020,122.476,-4.133,1073,-5.102
0,2018,3,1021,121.41,-4.206,1073,-5.068
0,2018,3,1022,120.756,-4.306,1074,-5.03
0,2018,3,1023,119.513,-4.376,1074,-4.999
0,2018,3,1024,117.916,-4.422,1074,-4.97
0,2018,3,1025,116.372,-4.358,1074,-4.939
0,2018,3,1026,115.12,-4.263,1074,-4.908
0,2018,3,1027,114.047,-4.2,1073,-4.881
0,2018,3,1028,112.973,-4.131,1073,-4.849
0,2018,3,1029,112.604,-4.054,1073,-4.821
0,2018,3,1030,112.236,-4.007,1073,-4.792
0,2018,3,1031,112.286,-4.057,1073,-4.762
0,2018,3,1032,112.511,-4.121,1073,-4.735
0,2018,3,1033,112.788,-4.067,1073,-4.707
0,2018,3,1034,113.3,-4.023,1073,-4.679
0,2018,3,1035,113.869,-3.963,1072,-4.648
0,2018,3,1036,113.98,-4.036,1073,-4.623
0,2018,3,1037,113.979,-4.222,1073,-4.597
0,2018,3,1038,114.375,-4.199,1073,-4.567
0,2018,3,1039,114.825,-4.093,1073,-4.54
0,2018,3,1040,115.332,-3.974,1073,-4.513
0,2018,3,1041,115.671,-3.963,1072,-4.488
0,2018,3,1042,116.014,-4.014,1073,-4.457
0,2018,3,1043,116.641,-3.938,1072,-4.428
0,2018,3,1044,116.681,-3.841,1072,-4.404
0,2018,3,1045,116.841,-3.771,1072,-4.376
0,2018,3,1046,116.823,-3.672,1071,-4.344
0,2018,3,1047,117.272,-3.557,1071,-4.318
0,2018,3,1048,117.374,-3.487,1071,-4.287
0,2018,3,1049,117.944,-3.437,1070,-4.257
0,2018,3,1050,117.99,-3.4,1070,-4.228
0,2018,3,1051,118.684,-3.441,1070,-4.196
0,2018,3,1052,119.322,-3.528,1071,-4.165
0,2018,3,1053,120.303,-3.504,1071,-4.135
0,2018,3,1054,121.633,-3.448,1070,-4.108
0,2018,3,1055,123.199,-3.421,1070,-4.079
0,2018,3,1056,124.59,-3.402,1070,-4.029
0,2018,3,1057,125.981,-3.399,1070,-3.998
0,2018,3,1058,127.255,-3.387,1070,-3.969
0,2018,3,1059,128.006,-3.412,1070,-3.939
0,2018,3,1100,128.412,-3.511,1071,-3.914
0,2018,3,1101,128.397,-3.459,1070,-3.885
0,2018,3,1102,128.383,-3.408,1070,-3.862
0,2018,3,1103,128.372,-3.397,1070,-3.833
0,2018,3,1104,128.775,-3.443,1070,-3.805
0,2018,3,1105,129.058,-3.469,1070,-3.782
0,2018,3,1106,129.98,-3.432,1070,-3.754
0,2018,3,1107,130.899,-3.361,1070,-3.732
0,2018,3,1108,132.053,-3.304,1070,-3.708
0,2018,3,1109,133.27,-3.313,1070,-3.68
0,2018,3,1110,134.656,-3.249,1070,-3.655
0,2018,3,1111,136.45,-3.177,1069,-3.629
0,2018,3,1112,138.481,-3.154,1069,-3.603
0,2018,3,1113,140.524,-3.257,1069,-3.573
0,2018,3,1114,142.505,-3.366,1070,-3.544
0,2018,3,1115,144.125,-3.323,1070,-3.523
0,2018,3,1116,145.044,-3.268,1070,-3.496
0,2018,3,1117,145.612,-3.19,1069,-3.467
0,2018,3,1118,145.889,-3.123,1069,-3.443
0,2018,3,1119,146.405,-3.12,1069,-3.414
0,2018,3,1120,147.212,-3.117,1069,-3.389
0,2018,3,1121,147.788,-3.139,1069,-3.362
0,2018,3,1122,148.761,-3.038,1069,-3.335
0,2018,3,1123,150.898,-2.911,1068,-3.314
0,2018,3,1124,153.387,-2.808,1068,-3.285
0,2018,3,1125,156.112,-2.747,1068,-3.254
0,2018,3,1126,159.478,-2.69,1067,-3.228
0,2018,3,1127,163.018,-2.63,1067,-3.198
0,2018,3,1128,166.326,-2.578,1067,-3.165
0,2018,3,1129,169.584,-2.629,1067,-3.136
0,2018,3,1130,172.021,-2.634,1067,-3.101
0,2018,3,1131,174.048,-2.612,1067,-3.071
0,2018,3,1132,175.094,-2.662,1067,-3.036
0,2018,3,1133,175.613,-2.704,1067,-3.01
0,2018,3,1134,176.301,-2.692,1067,-2.979
0,2018,3,1135,177.169,-2.722,1067,-2.943
0,2018,3,1136,178.211,-2.752,1068,-2.915
0,2018,3,1137,180.061,-2.707,1067,-2.883
0,2018,3,1138,182.964,-2.705,1067,-2.854
0,2018,3,1139,185.339,-2.677,1067,-2.823
0,2018,3,1140,186.838,-2.611,1067,-2.775
0,2018,3,1141,189.45,-2.619,1067,-2.743
0,2018,3,1142,193.107,-2.608,1067,-2.711
0,2018,3,1143,200.31,-2.555,1067,-2.686
0,2018,3,1144,207.92,-2.531,1067,-2.651
0,2018,3,1145,215.227,-2.406,1066,-2.621
0,2018,3,1146,225.033,-2.279,1066,-2.586
0,2018,3,1147,228.797,-2.221,1066,-2.552
0,2018,3,1148,232.735,-2.161,1065,-2.516
0,2018,3,1149,234.342,-2.076,1065,-2.48
0,2018,3,1150,236.488,-2.08,1065,-2.442
0,2018,3,1151,239.577,-2.202,1065,-2.406
0,2018,3,1152,245.846,-2.211,1066,-2.367
0,2018,3,1153,253.075,-2.02,1065,-2.326
0,2018,3,1154,248.225,-1.884,1064,-2.288
0,2018,3,1155,245.077,-1.869,1064,-2.243
0,2018,3,1156,240.033,-2.003,1065,-2.202
0,2018,3,1157,236.488,-2.07,1065,-2.159
0,2018,3,1158,233.566,-2.019,1065,-2.123
0,2018,3,1159,230.455,-1.851,1064,-2.083
0,2018,3,1200,226.188,-1.703,1064,-2.044
0,2018,3,1201,225.709,-1.634,1063,-1.999
0,2018,3,1202,225.312,-1.749,1064,-1.957
0,2018,3,1203,226.657,-1.861,1064,-1.914
0,2018,3,1204,231.55,-2.006,1065,-1.879
0,2018,3,1205,237.233,-1.972,1065,-1.842
0,2018,3,1206,243.497,-1.931,1064,-1.808
0,2018,3,1207,252.143,-1.893,1064,-1.772
0,2018,3,1208,258.217,-1.77,1064,-1.738
0,2018,3,1209,263.427,-1.683,1063,-1.704
0,2018,3,1210,270.273,-1.67,1063,-1.667
0,2018,3,1211,283.381,-1.617,1063,-1.633
0,2018,3,1212,291.25,-1.488,1063,-1.596
0,2018,3,1213,297.041,-1.432,1062,-1.555
0,2018,3,1214,295.665,-1.548,1063,-1.519
0,2018,3,1215,298.853,-1.579,1063,-1.485
0,2018,3,1216,306.388,-1.533,1063,-1.445
0,2018,3,1217,315.909,-1.575,1063,-1.407
0,2018,3,1218,323.016,-1.445,1063,-1.37
0,2018,3,1219,329.317,-1.346,1062,-1.329
0,2018,3,1220,326.377,-1.163,1061,-1.292
0,2018,3,1221,321.194,-1.08,1061,-1.249
0,2018,3,1222,319.132,-0.937,1061,-1.187
0,2018,3,1223,326.346,-1.034,1061,-1.134
0,2018,3,1224,325.489,-1.145,1061,-1.089
0,2018,3,1225,322.074,-1.199,1061,-1.043
0,2018,3,1226,319.322,-1.405,1062,-0.997
0,2018,3,1227,311.424,-1.403,1062,-0.956
0,2018,3,1228,324.385,-1.229,1062,-0.914
0,2018,3,1229,335.201,-1.351,1062,-0.871
0,2018,3,1230,319.647,-1.362,1062,-0.829
0,2018,3,1231,321.188,-1.239,1062,-0.789
0,2018,3,1232,329.459,-1.111,1061,-0.748
0,2018,3,1233,338.361,-1.241,1062,-0.711
0,2018,3,1234,346.238,-1.217,1062,-0.675
0,2018,3,1235,363.331,-1.137,1061,-0.635
0,2018,3,1236,371.683,-1.145,1061,-0.601
0,2018,3,1237,364.732,-1.193,1061,-0.57
0,2018,3,1238,363.656,-1.056,1061,-0.534
0,2018,3,1239,363.526,-0.989,1061,-0.498
0,2018,3,1240,366.992,-0.927,1060,-0.457
0,2018,3,1241,373.892,-0.924,1060,-0.417
0,2018,3,1242,389.338,-0.787,1060,-0.369
0,2018,3,1243,389.568,-0.753,1060,-0.322
0,2018,3,1244,399.172,-0.924,1060,-0.27
0,2018,3,1245,410.108,-0.85,1060,-0.227
0,2018,3,1246,398.248,-0.701,1060,-0.177
0,2018,3,1247,404.664,-0.607,1059,-0.129
0,2018,3,1248,400.21,-0.647,1059,-0.074
0,2018,3,1249,403.686,-0.637,1059,0.003
0,2018,3,1250,394.171,-0.611,1059,0.06
0,2018,3,1251,382.003,-0.611,1059,0.122
0,2018,3,1252,380.497,-0.618,1059,0.183
0,2018,3,1253,390.797,-0.526,1059,0.235
0,2018,3,1254,384.613,-0.583,1059,0.287
0,2018,3,1255,398.99,-0.581,1059,0.343
0,2018,3,1256,429.519,-0.522,1059,0.394
0,2018,3,1257,437.832,-0.389,1058,0.444
0,2018,3,1258,452.341,-0.237,1058,0.501
0,2018,3,1259,459.042,-0.136,1057,0.56
0,2018,3,1300,458.783,-0.019,1057,0.624
0,2018,3,1301,461.442,-0.155,1057,0.686
0,2018,3,1302,455.398,-0.318,1058,0.749
0,2018,3,1303,445.077,-0.274,1058,0.81
0,2018,3,1304,442.96,-0.14,1058,0.871
0,2018,3,1305,440.743,-0.045,1057,0.938
0,2018,3,1306,454.288,-0.199,1058,1.006
0,2018,3,1307,466.454,-0.191,1058,1.078
0,2018,3,1308,470.119,-0.235,1058,1.149
0,2018,3,1309,465.577,0.051,1057,1.229
0,2018,3,1310,461.982,0.322,1056,1.312
0,2018,3,1311,455.075,0.602,1055,1.41
0,2018,3,1312,454.169,0.79,1054,1.491
0,2018,3,1313,462.043,0.812,1054,1.57
0,2018,3,1314,469.958,0.726,1054,1.642
0,2018,3,1315,449.473,0.247,1056,1.715
0,2018,3,1316,460.396,0.123,1056,1.777
0,2018,3,1317,466.782,0.114,1056,1.838
0,2018,3,1318,463.572,0.021,1057,1.891
0,2018,3,1319,471.078,-0.07,1057,1.941
0,2018,3,1320,477.554,-0.193,1058,1.994
0,2018,3,1321,471.434,-0.243,1058,2.038
0,2018,3,1322,469.599,-0.284,1058,2.081
0,2018,3,1323,473.262,-0.093,1057,2.122
0,2018,3,1324,474.87,0.015,1057,2.168
0,2018,3,1325,474.479,0.211,1056,2.212
0,2018,3,1326,474.438,0.402,1055,2.273
0,2018,3,1327,475.523,0.71,1054,2.333
0,2018,3,1328,474.052,0.845,1054,2.408
0,2018,3,1329,472.987,0.979,1053,2.483
0,2018,3,1330,473.979,0.988,1053,2.562
0,2018,3,1331,474.456,1,1053,2.646
0,2018,3,1332,473.477,1.002,1053,2.731
0,2018,3,1333,471.715,1.152,1052,2.811
0,2018,3,1334,472.162,1.252,1052,2.901
0,2018,3,1335,474.242,1.347,1052,2.996
0,2018,3,1336,472.364,1.281,1052,3.075
0,2018,3,1337,466.43,1.43,1051,3.162
0,2018,3,1338,468.379,1.573,1051,3.253
0,2018,3,1339,464.746,1.784,1050,3.353
0,2018,3,1340,470.427,1.847,1050,3.451
0,2018,3,1341,473.555,1.714,1050,3.554
0,2018,3,1342,472.031,1.439,1051,3.648
0,2018,3,1343,470.138,1.202,1052,3.735
0,2018,3,1344,465.839,1.098,1053,3.811
0,2018,3,1345,456.442,1.194,1052,3.876
0,2018,3,1346,428.221,1.255,1052,3.937
0,2018,3,1347,426.708,1.347,1052,4.001
0,2018,3,1348,440.688,1.358,1052,4.055
0,2018,3,1349,443.028,1.562,1051,4.105
0,2018,3,1350,421.253,1.597,1051,4.16
0,2018,3,1351,390.212,1.54,1051,4.221
0,2018,3,1352,360.751,1.388,1051,4.276
0,2018,3,1353,339.547,1.069,1052,4.325
0,2018,3,1354,349.909,0.945,1053,4.359
0,2018,3,1355,367.017,1.034,1053,4.389
0,2018,3,1356,338.341,1.219,1052,4.408
0,2018,3,1357,360.661,1.363,1052,4.428
0,2018,3,1358,380.686,1.411,1051,4.449
0,2018,3,1359,386.963,1.454,1051,4.495
0,2018,3,1400,350.831,1.536,1051,4.523
0,2018,3,1401,350.951,1.354,1051,4.547
0,2018,3,1402,292.316,1.19,1052,4.576
0,2018,3,1403,279.807,1.103,1052,4.591
0,2018,3,1404,300.748,0.98,1053,4.6
0,2018,3,1405,292.917,1.021,1053,4.6
0,2018,3,1406,375.656,1.073,1053,4.6
0,2018,3,1407,398.495,1.058,1053,4.589
0,2018,3,1408,360.802,1.275,1052,4.579
0,2018,3,1409,350.746,1.47,1051,4.596
0,2018,3,1410,376.098,1.638,1051,4.613
0,2018,3,1411,390.161,1.698,1050,4.626
0,2018,3,1412,390.323,1.618,1051,4.65
0,2018,3,1413,401.401,1.524,1051,4.679
0,2018,3,1414,415.501,1.415,1051,4.71
0,2018,3,1415,425.246,1.321,1052,4.743
0,2018,3,1416,428.551,1.445,1051,4.786
0,2018,3,1417,411.467,1.626,1051,4.832
0,2018,3,1418,360.664,1.788,1050,4.886
0,2018,3,1419,416.047,1.703,1050,4.945
0,2018,3,1420,428.73,1.716,1050,4.995
0,2018,3,1421,417.203,1.739,1050,5.052
0,2018,3,1422,413.436,1.837,1050,5.11
0,2018,3,1423,399.027,2.016,1049,5.168
0,2018,3,1424,403.022,1.966,1049,5.225
0,2018,3,1425,420.832,1.941,1049,5.279
0,2018,3,1426,419.704,1.946,1049,5.331
0,2018,3,1427,402.485,1.947,1049,5.389
0,2018,3,1428,392.376,2.09,1049,5.457
0,2018,3,1429,393.798,2.134,1049,5.524
0,2018,3,1430,395.469,2.089,1049,5.59
0,2018,3,1431,394.476,2.251,1048,5.654
0,2018,3,1432,408.899,2.356,1048,5.72
0,2018,3,1433,414.541,2.483,1047,5.78
0,2018,3,1434,406.278,2.463,1047,5.841
0,2018,3,1435,406.2,2.463,1047,5.912
0,2018,3,1436,400.132,2.473,1047,5.997
0,2018,3,1437,390.001,2.462,1047,6.062
0,2018,3,1438,382.266,2.387,1048,6.138
0,2018,3,1439,360.677,2.338,1048,6.205
0,2018,3,1440,358.535,2.464,1047,6.268
0,2018,3,1441,348.942,2.347,1048,6.33
0,2018,3,1442,341.861,2.412,1048,6.377
0,2018,3,1443,344.758,2.387,1048,6.422
0,2018,3,1444,374.86,2.176,1048,6.459
0,2018,3,1445,383.038,2.195,1048,6.491
0,2018,3,1446,385.21,2.292,1048,6.521
0,2018,3,1447,387.306,2.465,1048,6.56
0,2018,3,1448,384.188,2.56,1047,6.613
0,2018,3,1449,377.308,2.291,1048,6.66
0,2018,3,1450,373.68,2.026,1049,6.713
0,2018,3,1451,370.543,1.874,1050,6.765
0,2018,3,1452,370.701,1.878,1050,6.824
0,2018,3,1453,365.581,2.026,1049,6.875
0,2018,3,1454,363.205,2.183,1049,6.924
0,2018,3,1455,361.519,2.358,1048,6.971
0,2018,3,1456,361.923,2.584,1047,7.015
0,2018,3,1457,360.327,2.635,1047,7.06
0,2018,3,1458,357.909,2.696,1047,7.097
0,2018,3,1459,358.646,2.725,1046,7.139
0,2018,3,1500,320.095,2.688,1046,7.171
0,2018,3,1501,330.82,2.635,1047,7.206
0,2018,3,1502,251.763,2.667,1047,7.232
0,2018,3,1503,111.131,2.56,1047,7.258
0,2018,3,1504,304.932,2.27,1048,7.268
0,2018,3,1505,345.423,2.214,1048,7.268
0,2018,3,1506,337.624,2.332,1048,7.268
0,2018,3,1507,338.228,2.463,1047,7.268
0,2018,3,1508,339.195,2.511,1047,7.293
0,2018,3,1509,336.96,2.538,1047,7.324
0,2018,3,1510,332.276,2.543,1047,7.352
0,2018,3,1511,329.112,2.526,1047,7.373
0,2018,3,1512,326.23,2.561,1047,7.395
0,2018,3,1513,323.596,2.522,1047,7.418
0,2018,3,1514,320.549,2.495,1047,7.444
0,2018,3,1515,318.593,2.567,1047,7.456
0,2018,3,1516,315.698,2.662,1047,7.478
0,2018,3,1517,311.523,2.732,1046,7.502
0,2018,3,1518,308.156,2.856,1046,7.53
0,2018,3,1519,306.159,2.847,1046,7.558
0,2018,3,1520,303.694,2.816,1046,7.59
0,2018,3,1521,301.917,2.869,1046,7.62
0,2018,3,1522,302.366,2.893,1046,7.663
0,2018,3,1523,299.422,2.614,1047,7.706
0,2018,3,1524,296.748,2.416,1047,7.742
0,2018,3,1525,295.084,2.142,1048,7.772
0,2018,3,1526,292.057,1.939,1049,7.794
0,2018,3,1527,289.878,1.915,1050,7.796
0,2018,3,1528,287.796,2.028,1049,7.815
0,2018,3,1529,286.383,1.995,1049,7.817
0,2018,3,1530,283.199,2.033,1049,7.817
0,2018,3,1531,280.471,2.141,1049,7.817
0,2018,3,1532,277.977,2.262,1048,7.809
0,2018,3,1533,276.672,2.285,1048,7.794
0,2018,3,1534,274.776,2.327,1048,7.794
0,2018,3,1535,272.119,2.361,1048,7.796
0,2018,3,1536,269.367,2.253,1048,7.794
0,2018,3,1537,267.409,2.293,1048,7.794
0,2018,3,1538,265.626,2.36,1048,7.794
0,2018,3,1539,263.683,2.325,1048,7.794
0,2018,3,1540,261.746,2.242,1048,7.794
0,2018,3,1541,259.267,2.231,1048,7.794
0,2018,3,1542,257.074,2.277,1048,7.791
0,2018,3,1543,254.703,2.331,1048,7.774
0,2018,3,1544,252.223,2.338,1048,7.766
0,2018,3,1545,249.967,2.401,1048,7.751
0,2018,3,1546,248.008,2.456,1047,7.74
0,2018,3,1547,245.385,2.233,1048,7.719
0,2018,3,1548,243.082,2.185,1048,7.703
0,2018,3,1549,240.946,2.219,1048,7.68
0,2018,3,1550,238.804,2.308,1048,7.663
0,2018,3,1551,236.675,2.301,1048,7.656
0,2018,3,1552,234.721,2.293,1048,7.641
0,2018,3,1553,232.178,2.29,1048,7.633
0,2018,3,1554,229.689,2.315,1048,7.613
0,2018,3,1555,227.435,2.351,1048,7.579
0,2018,3,1556,225.017,2.282,1048,7.507
0,2018,3,1557,219.414,2.243,1048,7.436
0,2018,3,1558,174.625,2.198,1048,7.356
0,2018,3,1559,102.72,2.169,1048,7.263
0,2018,3,1600,43.123,2.123,1049,7.162
0,2018,3,1601,28.0132,2.066,1049,7.057
0,2018,3,1602,27.7317,1.971,1049,6.942
0,2018,3,1603,27.6841,1.909,1049,6.825
0,2018,3,1604,27.5747,1.884,1050,6.707
0,2018,3,1605,27.3444,1.916,1049,6.591
0,2018,3,1606,27.1135,1.869,1050,6.475
0,2018,3,1607,26.9988,1.83,1050,6.357
0,2018,3,1608,27.0002,1.819,1050,6.241
0,2018,3,1609,27.0012,1.73,1050,6.12
0,2018,3,1610,30.3738,1.664,1050,5.988
0,2018,3,1611,47.3543,1.621,1051,5.87
0,2018,3,1612,71.8323,1.599,1051,5.756
0,2018,3,1613,99.2412,1.567,1051,5.641
0,2018,3,1614,125.966,1.552,1051,5.528
0,2018,3,1615,150.412,1.518,1051,5.419
0,2018,3,1616,168.153,1.502,1051,5.314
0,2018,3,1617,173.065,1.517,1051,5.207
0,2018,3,1618,170.476,1.558,1051,5.11
0,2018,3,1619,168.172,1.607,1051,5.014
0,2018,3,1620,165.452,1.612,1051,4.925
0,2018,3,1621,163.081,1.596,1051,4.815
0,2018,3,1622,159.353,1.564,1051,4.722
0,2018,3,1623,129.981,1.532,1051,4.63
0,2018,3,1624,79.0015,1.557,1051,4.539
0,2018,3,1625,35.1289,1.596,1051,4.448
0,2018,3,1626,23.8984,1.659,1051,4.357
0,2018,3,1627,23.868,1.685,1050,4.262
0,2018,3,1628,23.6612,1.676,1050,4.171
0,2018,3,1629,23.3954,1.653,1050,4.08
0,2018,3,1630,23.0699,1.647,1050,3.99
0,2018,3,1631,23.035,1.636,1051,3.901
0,2018,3,1632,22.9993,1.583,1051,3.817
0,2018,3,1633,22.8454,1.581,1051,3.731
0,2018,3,1634,22.4591,1.562,1051,3.647
0,2018,3,1635,22.1886,1.521,1051,3.568
0,2018,3,1636,22.1481,1.491,1051,3.49
0,2018,3,1637,22.1062,1.476,1051,3.412
0,2018,3,1638,22.0057,1.459,1051,3.319
0,2018,3,1639,21.9034,1.48,1051,3.237
0,2018,3,1640,21.7639,1.502,1051,3.159
0,2018,3,1641,22.0668,1.531,1051,3.086
0,2018,3,1642,22.8973,1.54,1051,3.011
0,2018,3,1643,24.1433,1.53,1051,2.949
0,2018,3,1644,25.2901,1.532,1051,2.883
0,2018,3,1645,26.8583,1.552,1051,2.826
0,2018,3,1646,28.7379,1.565,1051,2.761
0,2018,3,1647,31.1092,1.552,1051,2.703
0,2018,3,1648,33.1045,1.541,1051,2.646
0,2018,3,1649,33.7808,1.627,1051,2.587
0,2018,3,1650,34.3066,1.651,1050,2.532
0,2018,3,1651,36.0394,1.651,1051,2.479
0,2018,3,1652,38.2257,1.682,1050,2.431
0,2018,3,1653,41.005,1.669,1050,2.383
0,2018,3,1654,42.9648,1.742,1050,2.338
0,2018,3,1655,43.3532,1.768,1050,2.298
0,2018,3,1656,41.7455,1.751,1050,2.257
0,2018,3,1657,39.3461,1.745,1050,2.219
0,2018,3,1658,36.1546,1.726,1050,2.186
0,2018,3,1659,32.0483,1.694,1050,2.149
0,2018,3,1700,27.8746,1.643,1050,2.113
0,2018,3,1701,23.816,1.597,1051,2.079
0,2018,3,1702,21.146,1.524,1051,2.041
0,2018,3,1703,20.0458,1.477,1051,2.002
0,2018,3,1704,19.1816,1.48,1051,1.962
0,2018,3,1705,18.0696,1.455,1051,1.923
0,2018,3,1706,17.4942,1.421,1051,1.866
0,2018,3,1707,17.6325,1.375,1051,1.818
0,2018,3,1708,16.9161,1.335,1052,1.772
0,2018,3,1709,15.5313,1.301,1052,1.722
0,2018,3,1710,14.5569,1.267,1052,1.673
0,2018,3,1711,13.9272,1.209,1052,1.626
0,2018,3,1712,13.0485,1.167,1052,1.582
0,2018,3,1713,12.1577,1.107,1053,1.533
0,2018,3,1714,11.2557,1.037,1053,1.483
0,2018,3,1715,10.4562,0.977,1053,1.426
0,2018,3,1716,9.91854,0.925,1053,1.376
0,2018,3,1717,9.14592,0.853,1053,1.319
0,2018,3,1718,8.62188,0.796,1054,1.265
0,2018,3,1719,7.86985,0.791,1054,1.21
0,2018,3,1720,7.40488,0.791,1054,1.151
0,2018,3,1721,6.7687,0.723,1054,1.098
0,2018,3,1722,6.25368,0.645,1054,1.041
